timestamp_ms,frame_number,HEAD_motion,LEFT_ARM_motion,RIGHT_ARM_motion,TORSO_motion,LEFT_LEG_motion,RIGHT_LEG_motion,HEAD_observability,LEFT_ARM_observability,RIGHT_ARM_observability,TORSO_observability,LEFT_LEG_observability,RIGHT_LEG_observability,HEAD_state,LEFT_ARM_state,RIGHT_ARM_state,TORSO_state,LEFT_LEG_state,RIGHT_LEG_state,OVERALL_state
60323,1763,0.00276870,0.04462070,0.04479951,0.01821013,0.01891715,0.02183446,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60356,1764,0.00270528,0.02669704,0.02475550,0.01456656,0.01939219,0.02132292,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60387,1765,0.00305521,0.03835186,0.03329628,0.01830598,0.01710110,0.01620676,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60419,1766,0.00313569,0.06165957,0.05441991,0.02590836,0.02086668,0.01915890,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60452,1767,0.00362328,0.06560545,0.05982426,0.02872113,0.02224212,0.01988495,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60499,1768,0.00469859,0.06614954,0.06063897,0.02920821,0.02178391,0.02065524,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60532,1769,0.00487358,0.06628120,0.06132941,0.02918413,0.02122032,0.01993610,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60554,1770,0.00501707,0.06628775,0.06137723,0.02923800,0.02161641,0.01947059,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60586,1771,0.00505338,0.06610984,0.06205396,0.02891764,0.01963055,0.01863590,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60618,1772,0.00504364,0.06520968,0.06075477,0.02722781,0.01782953,0.01795923,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60649,1773,0.00412544,0.03249367,0.03383688,0.01585819,0.01093487,0.01471005,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60681,1774,0.00428659,0.00704129,0.01075564,0.00688559,0.00557104,0.01022755,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60724,1775,0.00402196,0.00412617,0.00581886,0.00423892,0.00288507,0.00674838,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60755,1776,0.00335658,0.00402899,0.00550093,0.00393533,0.00285140,0.00648756,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60787,1777,0.00347255,0.00450033,0.00472529,0.00398109,0.00294086,0.00654106,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60819,1778,0.00335640,0.00484778,0.00478186,0.00362327,0.00221882,0.00581355,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60867,1779,0.00328272,0.00516151,0.00423096,0.00368411,0.00242546,0.00497213,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60899,1780,0.00294883,0.00512931,0.00419223,0.00352024,0.00231875,0.00460734,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
60930,1781,0.00267295,0.00504945,0.00389425,0.00327383,0.00235108,0.00420007,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,STATIONARY,MOVING,MOVING
60962,1782,0.00215947,0.00479550,0.00297934,0.00281114,0.00202778,0.00351181,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING
60993,1783,0.00166872,0.00377855,0.00240292,0.00218124,0.00215273,0.00257429,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING
61025,1784,0.00216092,0.00337749,0.00184027,0.00196210,0.00288450,0.00208781,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING
61056,1785,0.00196924,0.00266785,0.00182161,0.00172296,0.00273486,0.00193550,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61087,1786,0.00188235,0.00224022,0.00149985,0.00169006,0.00257693,0.00195150,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61124,1787,0.00215101,0.00188127,0.00158321,0.00159634,0.00247439,0.00215188,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61155,1788,0.00270086,0.00184238,0.00167459,0.00179778,0.00281760,0.00274940,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61187,1789,0.00288852,0.00200596,0.00185439,0.00200165,0.00309685,0.00274342,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61219,1790,0.00296072,0.00204555,0.00207847,0.00207193,0.00314832,0.00277251,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61267,1791,0.00337888,0.00237535,0.00237105,0.00236275,0.00319643,0.00281578,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61299,1792,0.00241837,0.00264244,0.00245219,0.00240636,0.00248604,0.00252463,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61324,1793,0.00233496,0.00267308,0.00237718,0.00236293,0.00237845,0.00235420,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61355,1794,0.00230950,0.00282674,0.00260724,0.00237067,0.00246308,0.00226984,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61387,1795,0.00181152,0.00281287,0.00256338,0.00226013,0.00234124,0.00188206,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61419,1796,0.00128575,0.00279029,0.00240349,0.00208403,0.00201441,0.00129274,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61451,1797,0.00118505,0.00260623,0.00219216,0.00189536,0.00176611,0.00140341,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61482,1798,0.00105685,0.00254490,0.00203891,0.00172475,0.00166705,0.00130756,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61523,1799,0.00062746,0.00210258,0.00189649,0.00139911,0.00166421,0.00119470,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61555,1800,0.00061656,0.00169925,0.00166829,0.00115825,0.00141418,0.00112441,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61587,1801,0.00056560,0.00172181,0.00161360,0.00116314,0.00153891,0.00137236,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61619,1802,0.00054290,0.00155859,0.00139517,0.00109268,0.00155351,0.00144136,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61667,1803,0.00056678,0.00151398,0.00128234,0.00103800,0.00168010,0.00166431,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61685,1804,0.00050311,0.00130011,0.00108693,0.00091725,0.00159232,0.00162575,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61717,1805,0.00046682,0.00119447,0.00119313,0.00083995,0.00148185,0.00145280,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61748,1806,0.00044449,0.00091131,0.00122768,0.00076987,0.00142295,0.00143723,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61780,1807,0.00044751,0.00085932,0.00095067,0.00071013,0.00104257,0.00170580,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61811,1808,0.00040429,0.00078141,0.00085639,0.00064983,0.00097394,0.00167860,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61843,1809,0.00046685,0.00068532,0.00087851,0.00061067,0.00092034,0.00141769,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61875,1810,0.00042205,0.00064727,0.00082791,0.00062742,0.00083572,0.00146591,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61923,1811,0.00059694,0.00055292,0.00073904,0.00054477,0.00078930,0.00106427,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61955,1812,0.00056532,0.00051327,0.00071727,0.00051941,0.00079613,0.00102455,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
61987,1813,0.00058702,0.00052027,0.00051546,0.00059356,0.00090156,0.00134252,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62036,1814,0.00062057,0.00053349,0.00041221,0.00066509,0.00102492,0.00146028,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62068,1815,0.00062401,0.00043589,0.00051163,0.00060608,0.00107778,0.00104706,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62093,1816,0.00059501,0.00046329,0.00051020,0.00060302,0.00114989,0.00124866,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62125,1817,0.00053746,0.00050399,0.00046229,0.00056892,0.00126520,0.00154402,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62156,1818,0.00057539,0.00052149,0.00052318,0.00050819,0.00118677,0.00155520,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62188,1819,0.00042125,0.00046864,0.00054651,0.00053929,0.00104205,0.00170282,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62220,1820,0.00046397,0.00051257,0.00057191,0.00050711,0.00105678,0.00168473,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62253,1821,0.00040341,0.00041880,0.00061676,0.00048075,0.00123628,0.00163869,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62284,1822,0.00036199,0.00038052,0.00053851,0.00036801,0.00107324,0.00151106,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62324,1823,0.00043750,0.00037690,0.00044966,0.00040498,0.00105293,0.00158432,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62355,1824,0.00044591,0.00033055,0.00050547,0.00038801,0.00107016,0.00136159,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62387,1825,0.00045588,0.00025672,0.00045100,0.00036964,0.00095349,0.00129106,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62436,1826,0.00056466,0.00025492,0.00040756,0.00035775,0.00093677,0.00111153,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62458,1827,0.00055066,0.00027383,0.00037724,0.00033176,0.00094969,0.00100249,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62489,1828,0.00064576,0.00024711,0.00036746,0.00043189,0.00101803,0.00107335,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62521,1829,0.00064836,0.00037766,0.00029261,0.00038881,0.00087637,0.00081253,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62553,1830,0.00064716,0.00040375,0.00028246,0.00042737,0.00092523,0.00093156,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62584,1831,0.00058891,0.00042075,0.00027736,0.00037626,0.00089552,0.00086135,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62615,1832,0.00058277,0.00045521,0.00029473,0.00039258,0.00079982,0.00086899,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62646,1833,0.00055695,0.00051221,0.00030627,0.00039080,0.00072278,0.00065150,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62678,1834,0.00042670,0.00051637,0.00029097,0.00038668,0.00082914,0.00060964,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62724,1835,0.00055813,0.00053021,0.00032441,0.00044163,0.00103317,0.00068640,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62756,1836,0.00045613,0.00053069,0.00031208,0.00034579,0.00095715,0.00060972,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62803,1837,0.00045206,0.00040966,0.00035885,0.00031082,0.00080080,0.00061427,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62836,1838,0.00053714,0.00039291,0.00037731,0.00029133,0.00074716,0.00054109,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62868,1839,0.00053967,0.00039671,0.00033094,0.00029822,0.00074211,0.00065061,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62900,1840,0.00062206,0.00041185,0.00030707,0.00029825,0.00088697,0.00075127,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62931,1841,0.00063057,0.00034012,0.00032910,0.00029609,0.00102093,0.00081413,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62963,1842,0.00061128,0.00034613,0.00032679,0.00028904,0.00095122,0.00083039,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
62995,1843,0.00045815,0.00030748,0.00028911,0.00022739,0.00081318,0.00063547,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63027,1844,0.00057252,0.00031730,0.00028890,0.00030066,0.00086747,0.00069714,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63059,1845,0.00056689,0.00032609,0.00031918,0.00036490,0.00092854,0.00069850,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63090,1846,0.00053820,0.00045704,0.00030815,0.00041489,0.00101264,0.00073731,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63123,1847,0.00055025,0.00048566,0.00035398,0.00047194,0.00101700,0.00064129,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63155,1848,0.00054644,0.00045654,0.00032224,0.00061528,0.00112958,0.00091882,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63204,1849,0.00053327,0.00048772,0.00036057,0.00073754,0.00117998,0.00113854,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63232,1850,0.00057705,0.00051963,0.00037410,0.00092903,0.00145325,0.00151539,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63263,1851,0.00062679,0.00050112,0.00041016,0.00091966,0.00143345,0.00155762,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63295,1852,0.00047024,0.00050140,0.00047356,0.00085259,0.00128685,0.00173141,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63327,1853,0.00047271,0.00050315,0.00041527,0.00101432,0.00144354,0.00191809,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63358,1854,0.00049960,0.00046533,0.00047947,0.00106776,0.00170439,0.00198434,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63390,1855,0.00049042,0.00042151,0.00052985,0.00107319,0.00199516,0.00221800,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63422,1856,0.00042273,0.00039840,0.00052693,0.00095791,0.00200923,0.00190599,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63454,1857,0.00048935,0.00041722,0.00045286,0.00103369,0.00241625,0.00227337,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63486,1858,0.00046706,0.00041320,0.00044994,0.00086901,0.00211279,0.00191377,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63523,1859,0.00044561,0.00041413,0.00041472,0.00090330,0.00215515,0.00220612,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63572,1860,0.00052342,0.00043891,0.00041756,0.00136389,0.00278127,0.00280088,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63603,1861,0.00060445,0.00043498,0.00044026,0.00117130,0.00269542,0.00305848,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63629,1862,0.00059323,0.00036035,0.00039086,0.00105377,0.00247577,0.00290292,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63660,1863,0.00059080,0.00043098,0.00031192,0.00101658,0.00226774,0.00272939,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63677,1864,0.00059152,0.00044460,0.00030626,0.00099616,0.00204533,0.00288563,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63706,1865,0.00051568,0.00039661,0.00034605,0.00083492,0.00172911,0.00237224,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63738,1866,0.00049631,0.00040693,0.00034808,0.00085259,0.00199703,0.00252383,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
63771,1867,0.00048647,0.00054041,0.00035415,0.00091215,0.00206308,0.00246563,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
